,Ref_Wave,Test_Wave,MOS,warp_q_mfcc,warp_q_mel,pesq
10,resources/Genspeech/LPCNet_listening_test/mfall/dir6/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir6/lpcnq.wav,2.960255433,0.8335079179576173,2.5961401249988185,1.7746386528015137
11,resources/Genspeech/LPCNet_listening_test/vec18/dir6/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir6/lpcnq.wav,3.461780404,0.781318386077496,2.619339104001205,1.5338075160980225
12,resources/Genspeech/LPCNet_listening_test/mfall/dir7/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir7/lpcnq.wav,3.407929851,0.7854688385740112,2.4631207334318637,1.7757548093795776
13,resources/Genspeech/LPCNet_listening_test/vec18/dir7/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir7/lpcnq.wav,4.155935658,0.789676074717523,2.450779601231905,1.6512067317962646
14,resources/Genspeech/LPCNet_listening_test/mfall/dir8/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir8/lpcnq.wav,3.32064297,0.7728458800694297,2.4274118301845475,1.859513521194458
15,resources/Genspeech/LPCNet_listening_test/vec18/dir8/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir8/lpcnq.wav,3.425347116,0.7792078635985856,2.690957146126122,1.6009680032730103
16,resources/Genspeech/LPCNet_listening_test/mfall/dir1/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir1/lpcnu.wav,4.188097335,0.6347892173230545,2.211709509178231,2.10848069190979
17,resources/Genspeech/LPCNet_listening_test/vec18/dir1/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir1/lpcnu.wav,4.875,0.6082514688952766,2.03985445033891,2.1147589683532715
18,resources/Genspeech/LPCNet_listening_test/mfall/dir2/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir2/lpcnu.wav,4.762300688,0.6739361061884881,1.9903909819647145,2.6762118339538574
19,resources/Genspeech/LPCNet_listening_test/vec18/dir2/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir2/lpcnu.wav,4.133868826,0.6419504901160284,2.2575441648626504,1.6942040920257568
20,resources/Genspeech/LPCNet_listening_test/mfall/dir3/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir3/lpcnu.wav,4.637970667,0.6608278796310003,1.642069394295092,2.4996514320373535
21,resources/Genspeech/LPCNet_listening_test/vec18/dir3/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir3/lpcnu.wav,4.473444052,0.6350876099388806,2.2375777857752666,1.9208157062530518
22,resources/Genspeech/LPCNet_listening_test/mfall/dir4/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir4/lpcnu.wav,4.602751756,0.6656332191038827,1.8996673763365362,2.5328807830810547
23,resources/Genspeech/LPCNet_listening_test/vec18/dir4/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir4/lpcnu.wav,4.624649593,0.6722540240174005,2.268335559695182,1.7602877616882324
24,resources/Genspeech/LPCNet_listening_test/mfall/dir5/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir5/lpcnu.wav,4.4096931,0.6289963822862026,1.9498825877020414,2.6136062145233154
25,resources/Genspeech/LPCNet_listening_test/vec18/dir5/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir5/lpcnu.wav,4.586875715,0.6395310556307656,2.381174475745492,1.8236249685287476
26,resources/Genspeech/LPCNet_listening_test/mfall/dir6/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir6/lpcnu.wav,4.303802897,0.6509126839891927,2.1152780161184714,2.6448988914489746
27,resources/Genspeech/LPCNet_listening_test/vec18/dir6/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir6/lpcnu.wav,4.593535551,0.6515998868212154,2.3672421790824685,1.914974331855774
28,resources/Genspeech/LPCNet_listening_test/mfall/dir7/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir7/lpcnu.wav,4.343118566,0.6002145681986395,2.0754748724636043,2.613893747329712
29,resources/Genspeech/LPCNet_listening_test/vec18/dir7/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir7/lpcnu.wav,4.439526924,0.6572165887732979,2.3724693866789965,1.5333852767944336
30,resources/Genspeech/LPCNet_listening_test/mfall/dir8/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir8/lpcnu.wav,4.402463893,0.6048476216475207,1.9762702545157202,2.7671844959259033
31,resources/Genspeech/LPCNet_listening_test/vec18/dir8/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir8/lpcnu.wav,4.485601933,0.6118158561152292,2.5145759527271996,1.7977354526519775
32,resources/Genspeech/LPCNet_listening_test/mfall/dir1/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir1/melp.wav,2.269492684,0.9446304929361549,2.4302322207274165,1.8080418109893799
33,resources/Genspeech/LPCNet_listening_test/vec18/dir1/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir1/melp.wav,2.471025543,0.9291049466673185,2.1512717168850437,1.822676181793213
34,resources/Genspeech/LPCNet_listening_test/mfall/dir2/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir2/melp.wav,2.812428517,0.9629370997768159,2.320545906652467,1.9291083812713623
35,resources/Genspeech/LPCNet_listening_test/vec18/dir2/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir2/melp.wav,2.328601759,1.0031497142906198,2.4332450622912827,1.6928379535675049
36,resources/Genspeech/LPCNet_listening_test/mfall/dir3/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir3/melp.wav,1.958214662,0.9162020122538573,2.1005880512841966,1.6936269998550415
37,resources/Genspeech/LPCNet_listening_test/vec18/dir3/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir3/melp.wav,2.185808235,0.9560706032415037,2.3220254157759133,1.8141396045684814
38,resources/Genspeech/LPCNet_listening_test/mfall/dir4/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir4/melp.wav,2.470719188,0.9196293000478448,2.590908292906225,1.8464243412017822
39,resources/Genspeech/LPCNet_listening_test/vec18/dir4/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir4/melp.wav,2.260159001,0.9874305858632766,2.355814068130048,1.708662509918213
40,resources/Genspeech/LPCNet_listening_test/mfall/dir5/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir5/melp.wav,2.695005719,0.9242063044096258,2.2457484219868906,2.2780327796936035
41,resources/Genspeech/LPCNet_listening_test/vec18/dir5/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir5/melp.wav,2.21325772,0.9903567700814195,2.544155078062463,1.8939454555511475
42,resources/Genspeech/LPCNet_listening_test/mfall/dir6/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir6/melp.wav,2.58754289,0.9100151987132183,2.395793693206492,2.251117467880249
43,resources/Genspeech/LPCNet_listening_test/vec18/dir6/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir6/melp.wav,2.540185379,0.9951090379269679,2.3352336912998974,1.844268560409546
44,resources/Genspeech/LPCNet_listening_test/mfall/dir7/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir7/melp.wav,2.59697865,0.9454706952701982,2.3609207121809037,2.0956974029541016
45,resources/Genspeech/LPCNet_listening_test/vec18/dir7/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir7/melp.wav,2.524897044,0.9727814357483148,2.3350113795666747,1.6513442993164062
46,resources/Genspeech/LPCNet_listening_test/mfall/dir8/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir8/melp.wav,2.625578514,0.9225200489466805,2.2590430561742125,1.9261431694030762
47,resources/Genspeech/LPCNet_listening_test/vec18/dir8/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir8/melp.wav,2.045493955,0.9940260266375699,2.5377017055620623,1.870354175567627
48,resources/Genspeech/LPCNet_listening_test/mfall/dir1/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir1/opus.wav,4.253171546,0.7045832530745402,2.056017842965357,3.097052812576294
49,resources/Genspeech/OpusNet_listening_test/mfall/dir1/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir1/opus9.wav,3.700810449,0.6561931316779295,1.9028312538678847,2.4981048107147217
50,resources/Genspeech/LPCNet_listening_test/vec18/dir1/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir1/opus.wav,4.332443767,0.6135139259805077,1.714934056323704,3.4189014434814453
51,resources/Genspeech/OpusNet_listening_test/vec18/dir1/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir1/opus9.wav,4.092215623,0.630915057701429,2.1292909031107445,3.328202962875366
52,resources/Genspeech/LPCNet_listening_test/mfall/dir2/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir2/opus.wav,3.895320805,0.6949030165147396,2.045042949870589,2.7855188846588135
53,resources/Genspeech/OpusNet_listening_test/mfall/dir2/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir2/opus9.wav,4.158329345,0.688884873745779,1.95793332890009,3.14528226852417
54,resources/Genspeech/LPCNet_listening_test/vec18/dir2/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir2/opus.wav,3.996670698,0.7026485430126256,1.8928225920063197,3.061927556991577
55,resources/Genspeech/OpusNet_listening_test/vec18/dir2/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir2/opus9.wav,4.112307099,0.6744828065473569,1.9821835918539241,3.08518385887146
56,resources/Genspeech/LPCNet_listening_test/mfall/dir3/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir3/opus.wav,4.314934628,0.7036982029897803,1.7943302779853332,3.247589588165283
57,resources/Genspeech/OpusNet_listening_test/mfall/dir3/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir3/opus9.wav,3.527438332,0.6355543143260488,2.0431304756130237,3.2345476150512695
58,resources/Genspeech/LPCNet_listening_test/vec18/dir3/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir3/opus.wav,4.543140011,0.6401679626431241,1.9775070407617406,3.141491651535034
59,resources/Genspeech/OpusNet_listening_test/vec18/dir3/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir3/opus9.wav,4.277102062,0.6960039451493149,1.9288566813995027,2.537437915802002
60,resources/Genspeech/LPCNet_listening_test/mfall/dir4/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir4/opus.wav,3.959098088,0.6789765319439129,2.024738847738741,3.3059847354888916
61,resources/Genspeech/OpusNet_listening_test/mfall/dir4/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir4/opus9.wav,3.987682611,0.6830216496029269,2.056719657710799,3.200284004211426
62,resources/Genspeech/LPCNet_listening_test/vec18/dir4/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir4/opus.wav,4.364888654,0.6596807421722397,1.8827054261248006,3.245199680328369
63,resources/Genspeech/OpusNet_listening_test/vec18/dir4/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir4/opus9.wav,3.699193433,0.6559093982971913,2.1098234114688132,3.1524078845977783
64,resources/Genspeech/LPCNet_listening_test/mfall/dir5/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir5/opus.wav,3.319338543,0.667113101919873,1.9681234924501547,3.350742816925049
65,resources/Genspeech/OpusNet_listening_test/mfall/dir5/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir5/opus9.wav,3.931971471,0.6769195308797955,1.9299556188126903,3.3933136463165283
66,resources/Genspeech/LPCNet_listening_test/vec18/dir5/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir5/opus.wav,4.339973313,0.6470443636931502,2.037531916312399,3.2601096630096436
67,resources/Genspeech/OpusNet_listening_test/vec18/dir5/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir5/opus9.wav,3.715281819,0.6906585857019324,1.8160356192518332,3.5034213066101074
68,resources/Genspeech/LPCNet_listening_test/mfall/dir6/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir6/opus.wav,3.760722455,0.6892544653228903,1.9959379195288105,3.5577046871185303
69,resources/Genspeech/OpusNet_listening_test/mfall/dir6/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir6/opus9.wav,3.723724341,0.7310390159179004,1.6357367761226302,2.328463554382324
70,resources/Genspeech/LPCNet_listening_test/vec18/dir6/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir6/opus.wav,4.040792985,0.6726457859664063,1.952620883737416,3.0766961574554443
71,resources/Genspeech/OpusNet_listening_test/vec18/dir6/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir6/opus9.wav,4.007256795,0.6628099975979634,2.1223871868803057,3.103992462158203
72,resources/Genspeech/LPCNet_listening_test/mfall/dir7/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir7/opus.wav,4.173274876,0.6641555163323257,2.0124758705930446,3.2137868404388428
73,resources/Genspeech/OpusNet_listening_test/mfall/dir7/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir7/opus9.wav,4.332489394,0.6565649166454652,1.8455453007678502,3.233551025390625
74,resources/Genspeech/LPCNet_listening_test/vec18/dir7/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir7/opus.wav,4.522478665,0.6661023442879858,2.06375991376826,2.8405115604400635
75,resources/Genspeech/OpusNet_listening_test/vec18/dir7/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir7/opus9.wav,3.459367852,0.706231132790376,1.8544148907771754,3.167206048965454
76,resources/Genspeech/LPCNet_listening_test/mfall/dir8/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir8/opus.wav,3.832478123,0.6527755280446622,2.0535207887374156,3.256603479385376
77,resources/Genspeech/OpusNet_listening_test/mfall/dir8/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir8/opus9.wav,4.055941305,0.6580607570571493,1.9956229026698744,3.173021078109741
78,resources/Genspeech/LPCNet_listening_test/vec18/dir8/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir8/opus.wav,3.858073125,0.6354072368678717,2.1404251078525713,3.250368356704712
79,resources/Genspeech/OpusNet_listening_test/vec18/dir8/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir8/opus9.wav,4.36088649,0.6127569993458386,1.8739108113605514,3.3759493827819824
80,resources/Genspeech/LPCNet_listening_test/mfall/dir1/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir1/speex.wav,1.407801675,0.9830298146581369,2.6313672960621166,1.4873751401901245
81,resources/Genspeech/OpusNet_listening_test/mfall/dir1/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir1/speex.wav,1.424052735,1.0012398524366626,2.6173215197225055,1.4496252536773682
82,resources/Genspeech/LPCNet_listening_test/vec18/dir1/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir1/speex.wav,1.304422417,0.9883703191936606,2.3186656638172334,1.4635438919067383
83,resources/Genspeech/OpusNet_listening_test/vec18/dir1/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir1/speex.wav,1.206859362,1.0309359038074715,2.7594621935841563,1.4972264766693115
84,resources/Genspeech/LPCNet_listening_test/mfall/dir2/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir2/speex.wav,1.359876433,1.0168841835342337,2.470738972806994,1.4847512245178223
85,resources/Genspeech/OpusNet_listening_test/mfall/dir2/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir2/speex.wav,1.314551715,1.0290488655666707,2.6140402442667687,1.6101734638214111
86,resources/Genspeech/LPCNet_listening_test/vec18/dir2/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir2/speex.wav,1.274399543,1.037496745967695,2.5606898634471067,1.5704388618469238
87,resources/Genspeech/OpusNet_listening_test/vec18/dir2/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir2/speex.wav,1.335937112,1.0966549006167008,2.580549137855331,1.4672785997390747
88,resources/Genspeech/LPCNet_listening_test/mfall/dir3/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir3/speex.wav,1.181152026,0.937832120756285,2.2967263427004636,1.3898067474365234
89,resources/Genspeech/OpusNet_listening_test/mfall/dir3/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir3/speex.wav,1.263859597,0.9537617888820009,2.5375865652255185,1.558372974395752
90,resources/Genspeech/LPCNet_listening_test/vec18/dir3/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir3/speex.wav,1.490457015,1.0359762907183427,2.6147902645639336,1.4345760345458984
91,resources/Genspeech/OpusNet_listening_test/vec18/dir3/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir3/speex.wav,1.316505356,1.0438864598228774,2.569711930615136,1.5220694541931152
92,resources/Genspeech/LPCNet_listening_test/mfall/dir4/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir4/speex.wav,1.740571047,1.023200478887475,2.469574966704559,1.732069492340088
93,resources/Genspeech/OpusNet_listening_test/mfall/dir4/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir4/speex.wav,1.597624533,1.0068577958679144,2.576310368835962,1.7221062183380127
94,resources/Genspeech/LPCNet_listening_test/vec18/dir4/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir4/speex.wav,1.385408491,1.01407216815558,2.4522347316807593,1.4390525817871094
95,resources/Genspeech/OpusNet_listening_test/vec18/dir4/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir4/speex.wav,1.42920499,1.0570292115185413,2.6847772385637603,1.5279544591903687
96,resources/Genspeech/LPCNet_listening_test/mfall/dir5/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir5/speex.wav,1.258149066,1.0146678471811537,2.629895085679059,1.6785011291503906
97,resources/Genspeech/OpusNet_listening_test/mfall/dir5/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir5/speex.wav,1.242277805,1.0800222920135982,2.4262758632546464,1.6501493453979492
98,resources/Genspeech/LPCNet_listening_test/vec18/dir5/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir5/speex.wav,1.429565383,1.0226430724878721,2.7171367086687717,1.5436453819274902
99,resources/Genspeech/OpusNet_listening_test/vec18/dir5/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir5/speex.wav,1.14925156,1.0009164378820186,2.456083439072456,1.5070029497146606
100,resources/Genspeech/LPCNet_listening_test/mfall/dir6/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir6/speex.wav,1.283835303,1.0455788315075207,2.610202821592761,1.5643699169158936
101,resources/Genspeech/OpusNet_listening_test/mfall/dir6/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir6/speex.wav,1.179048699,1.0523856225202772,2.2958591293117827,1.5341825485229492
102,resources/Genspeech/LPCNet_listening_test/vec18/dir6/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir6/speex.wav,1.395027164,0.9989631971281977,2.5275443287452593,1.5853593349456787
103,resources/Genspeech/OpusNet_listening_test/vec18/dir6/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir6/speex.wav,1.528863937,1.0577305670186634,2.6957811575490003,1.6283438205718994
104,resources/Genspeech/LPCNet_listening_test/mfall/dir7/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir7/speex.wav,1.404927564,0.9939063778468225,2.867986854134598,1.5343759059906006
105,resources/Genspeech/OpusNet_listening_test/mfall/dir7/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir7/speex.wav,1.312544107,0.9947689621505127,2.6779330948172957,1.504909634590149
106,resources/Genspeech/LPCNet_listening_test/vec18/dir7/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir7/speex.wav,1.460522513,1.0163046962726106,2.746408020318849,1.430239200592041
107,resources/Genspeech/OpusNet_listening_test/vec18/dir7/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir7/speex.wav,1.125,1.0374967460009747,2.5606898634471067,1.5744692087173462
108,resources/Genspeech/LPCNet_listening_test/mfall/dir8/ref.wav,resources/Genspeech/LPCNet_listening_test/mfall/dir8/speex.wav,1.298537535,1.024911479449292,2.7373396748990704,1.5702154636383057
109,resources/Genspeech/OpusNet_listening_test/mfall/dir8/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir8/speex.wav,1.303007966,0.998292119790288,2.6511808896460622,1.5803816318511963
110,resources/Genspeech/LPCNet_listening_test/vec18/dir8/ref.wav,resources/Genspeech/LPCNet_listening_test/vec18/dir8/speex.wav,1.365713355,0.9855437555976593,2.8220780461824106,1.4714378118515015
111,resources/Genspeech/OpusNet_listening_test/vec18/dir8/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir8/speex.wav,1.262977306,0.9883703191936606,2.3186656638172334,1.4635438919067383
112,resources/Genspeech/OpusNet_listening_test/mfall/dir1/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir1/lpcn.wav,3.130606422,0.803426992130173,2.336619740084294,1.6647469997406006
113,resources/Genspeech/OpusNet_listening_test/vec18/dir1/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir1/lpcn.wav,3.043356342,0.8200374151844815,2.608382393552531,1.7524464130401611
114,resources/Genspeech/OpusNet_listening_test/mfall/dir2/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir2/lpcn.wav,3.409491325,0.8092407105282445,2.5174644029186877,1.9709113836288452
115,resources/Genspeech/OpusNet_listening_test/vec18/dir2/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir2/lpcn.wav,3.237960807,0.8245324072904181,2.276992177436215,1.5595576763153076
116,resources/Genspeech/OpusNet_listening_test/mfall/dir3/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir3/lpcn.wav,2.928669057,0.8238727302225245,2.4101030905568184,1.5326812267303467
117,resources/Genspeech/OpusNet_listening_test/vec18/dir3/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir3/lpcn.wav,3.401504065,0.8691122624749599,2.434486173552842,1.6460952758789062
118,resources/Genspeech/OpusNet_listening_test/mfall/dir4/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir4/lpcn.wav,3.702602185,0.8650273749729845,2.1776914484945484,1.6485340595245361
119,resources/Genspeech/OpusNet_listening_test/vec18/dir4/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir4/lpcn.wav,3.297682163,0.8572406318699866,2.562752070039811,1.6516072750091553
120,resources/Genspeech/OpusNet_listening_test/mfall/dir5/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir5/lpcn.wav,2.526143526,0.8885405154005273,2.3580982863413817,1.650959849357605
121,resources/Genspeech/OpusNet_listening_test/vec18/dir5/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir5/lpcn.wav,2.661952967,0.846546224224651,2.395853350565703,1.6686749458312988
122,resources/Genspeech/OpusNet_listening_test/mfall/dir6/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir6/lpcn.wav,3.163041515,0.8923382585441747,2.225992711634479,1.6644212007522583
123,resources/Genspeech/OpusNet_listening_test/vec18/dir6/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir6/lpcn.wav,3.072714977,0.8386229579157125,2.518535176589447,1.6946370601654053
124,resources/Genspeech/OpusNet_listening_test/mfall/dir7/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir7/lpcn.wav,2.770067975,0.8248966627333911,2.4405906970022992,1.5814945697784424
125,resources/Genspeech/OpusNet_listening_test/vec18/dir7/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir7/lpcn.wav,2.365900806,0.8805156994383645,2.395735744330773,1.6296846866607666
126,resources/Genspeech/OpusNet_listening_test/mfall/dir8/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir8/lpcn.wav,3.25942258,0.8521466206789621,2.536808543087529,1.8212940692901611
127,resources/Genspeech/OpusNet_listening_test/vec18/dir8/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir8/lpcn.wav,3.214689889,0.7559929397612732,2.2638837294762446,1.6529276371002197
128,resources/Genspeech/OpusNet_listening_test/mfall/dir1/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir1/opus6.wav,1.71777883,0.923267928942354,2.5402005993777355,1.310980200767517
129,resources/Genspeech/OpusNet_listening_test/vec18/dir1/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir1/opus6.wav,1.97512892,0.9141610641269626,2.8144664371061108,1.5587663650512695
130,resources/Genspeech/OpusNet_listening_test/mfall/dir2/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir2/opus6.wav,1.43199682,0.9523521413791953,2.8118067318513704,1.3497772216796875
131,resources/Genspeech/OpusNet_listening_test/vec18/dir2/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir2/opus6.wav,2.000542857,0.9105007342413545,2.4680650523094916,1.4861735105514526
132,resources/Genspeech/OpusNet_listening_test/mfall/dir3/ref.wav,resources/Genspeech/OpusNet_listening_test/mfall/dir3/opus6.wav,1.70151828,0.9116747382371919,2.6281666655216402,1.5117483139038086
133,resources/Genspeech/OpusNet_listening_test/vec18/dir3/ref.wav,resources/Genspeech/OpusNet_listening_test/vec18/dir3/opus6.wav,1.884172887,0.9330997237298411,2.6921754056495484,1.3435879945755005
