,Item,Ref_Wave,Test_Wave,Mushra_Scores,Utterance,Folder,Condition,Codec,Rate_kbps,sampleMOS,conditionMOS,conditionCI,DataBase,sampleSTD,sampleCI,Degradation,sumVotes,CodecCombination,Q_Value_dB,EXP,NoiseType,ErrorType,ErrorRate%,warp_q_mfcc,warp_q_mel,pesq
10,,resources/TCDvoip/Test_Set/ECHO/ref/R_03_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_03_ECHO_MK.wav,,,,3,,,4.666666667,4.604166667,0.116553015,TCDvoip,0.564659703,0.225910931,ECHO,112,,,,,,,0.1452793042289157,0.008708391642410553,4.429224967956543
11,,resources/TCDvoip/Test_Set/ECHO/ref/R_03_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_03_ECHO_ML.wav,,,,3,,,4.458333333,4.604166667,0.116553015,TCDvoip,0.65800533,0.26325696,ECHO,107,,,,,,,0.11826075819615343,0.011970110702672232,4.524640083312988
12,,resources/TCDvoip/Test_Set/ECHO/ref/R_04_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_04_ECHO_FA.wav,,,,4,,,4.75,4.479166667,0.126794603,TCDvoip,0.442325868,0.176967204,ECHO,114,,,,,,,0.311949118596496,0.027808304158489443,4.056041717529297
13,,resources/TCDvoip/Test_Set/ECHO/ref/R_04_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_04_ECHO_FG.wav,,,,4,,,4.333333333,4.479166667,0.126794603,TCDvoip,0.564659703,0.225910931,ECHO,104,,,,,,,0.28289185304272446,0.028112174677596493,4.084482192993164
14,,resources/TCDvoip/Test_Set/ECHO/ref/R_04_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_04_ECHO_MK.wav,,,,4,,,4.25,4.479166667,0.126794603,TCDvoip,0.793999233,0.317665853,ECHO,102,,,,,,,0.21768831304945446,0.03744204770585575,4.207402229309082
15,,resources/TCDvoip/Test_Set/ECHO/ref/R_04_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_04_ECHO_ML.wav,,,,4,,,4.583333333,4.479166667,0.126794603,TCDvoip,0.717281502,0.286972368,ECHO,110,,,,,,,0.20519967589231425,0.035777604184577365,4.342423439025879
16,,resources/TCDvoip/Test_Set/ECHO/ref/R_05_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_05_ECHO_FA.wav,,,,5,,,3.833333333,3.71875,0.184286497,TCDvoip,0.963086825,0.385314979,ECHO,92,,,,,,,0.4594413431870522,1.266495994096272,2.851123571395874
17,,resources/TCDvoip/Test_Set/ECHO/ref/R_05_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_05_ECHO_FG.wav,,,,5,,,3.75,3.71875,0.184286497,TCDvoip,0.846989554,0.338866397,ECHO,90,,,,,,,0.41172738562628514,1.2775584401591804,2.93900728225708
18,,resources/TCDvoip/Test_Set/ECHO/ref/R_05_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_05_ECHO_MK.wav,,,,5,,,3.583333333,3.71875,0.184286497,TCDvoip,0.880546602,0.352292012,ECHO,86,,,,,,,0.4399131324043284,1.2496482979584882,2.93892240524292
19,,resources/TCDvoip/Test_Set/ECHO/ref/R_05_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_05_ECHO_ML.wav,,,,5,,,3.708333333,3.71875,0.184286497,TCDvoip,1.041702898,0.416767959,ECHO,89,,,,,,,0.4530149657220561,1.3351128398989445,2.893343687057495
20,,resources/TCDvoip/Test_Set/ECHO/ref/R_06_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_06_ECHO_FA.wav,,,,6,,,4.125,4.0625,0.144276426,TCDvoip,0.679673835,0.271926168,ECHO,99,,,,,,,0.3564611753299035,0.11689154605580399,3.6236822605133057
21,,resources/TCDvoip/Test_Set/ECHO/ref/R_06_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_06_ECHO_FG.wav,,,,6,,,4.041666667,4.0625,0.144276426,TCDvoip,0.907896119,0.363234098,ECHO,97,,,,,,,0.3725017689606236,0.3431412312220806,3.5491342544555664
22,,resources/TCDvoip/Test_Set/ECHO/ref/R_06_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_06_ECHO_MK.wav,,,,6,,,3.833333333,4.0625,0.144276426,TCDvoip,0.701964118,0.280844138,ECHO,92,,,,,,,0.33811870208783523,0.40822376481758155,3.6934850215911865
23,,resources/TCDvoip/Test_Set/ECHO/ref/R_06_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_06_ECHO_ML.wav,,,,6,,,4.25,4.0625,0.144276426,TCDvoip,0.607918759,0.243218158,ECHO,102,,,,,,,0.4174497550562392,0.11974702540856232,3.651576042175293
24,,resources/TCDvoip/Test_Set/ECHO/ref/R_07_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_07_ECHO_FA.wav,,,,7,,,3.125,3.5625,0.187449837,TCDvoip,1.115600832,0.44633329,ECHO,75,,,,,,,0.47898060589492725,0.08044334406207816,3.4762754440307617
25,,resources/TCDvoip/Test_Set/ECHO/ref/R_07_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_07_ECHO_FG.wav,,,,7,,,3.666666667,3.5625,0.187449837,TCDvoip,1.00722031,0.40297205,ECHO,88,,,,,,,0.48992886191727336,0.08575122684634248,3.0503714084625244
26,,resources/TCDvoip/Test_Set/ECHO/ref/R_07_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_07_ECHO_MK.wav,,,,7,,,3.708333333,3.5625,0.187449837,TCDvoip,0.907896119,0.363234098,ECHO,89,,,,,,,0.4240863765230724,0.10123924288014693,3.4837794303894043
27,,resources/TCDvoip/Test_Set/ECHO/ref/R_07_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_07_ECHO_ML.wav,,,,7,,,3.75,3.5625,0.187449837,TCDvoip,0.737209781,0.29494534,ECHO,90,,,,,,,0.4683839188616584,0.5273831777881131,3.3676886558532715
28,,resources/TCDvoip/Test_Set/ECHO/ref/R_08_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_08_ECHO_FA.wav,,,,8,,,3.416666667,3.333333333,0.161930378,TCDvoip,0.880546602,0.352292012,ECHO,82,,,,,,,0.6357360141135393,1.2524484217656506,1.7462561130523682
29,,resources/TCDvoip/Test_Set/ECHO/ref/R_08_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_08_ECHO_FG.wav,,,,8,,,3.583333333,3.333333333,0.161930378,TCDvoip,0.775531608,0.310277264,ECHO,86,,,,,,,0.6374429290244028,1.2149854203962862,1.7808146476745605
30,,resources/TCDvoip/Test_Set/ECHO/ref/R_08_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_08_ECHO_MK.wav,,,,8,,,3.208333333,3.333333333,0.161930378,TCDvoip,0.832970936,0.333257781,ECHO,77,,,,,,,0.6813566351086519,1.0906529754017387,1.9968640804290771
31,,resources/TCDvoip/Test_Set/ECHO/ref/R_08_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_08_ECHO_ML.wav,,,,8,,,3.125,3.333333333,0.161930378,TCDvoip,0.7974143,0.319032164,ECHO,75,,,,,,,0.6566099421628074,1.2456877386170349,2.1458935737609863
32,,resources/TCDvoip/Test_Set/ECHO/ref/R_09_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_09_ECHO_FA.wav,,,,9,,,2.958333333,2.958333333,0.153928811,TCDvoip,0.806450444,0.322647375,ECHO,71,,,,,,,0.5991545411608608,1.7241173243981258,2.231762170791626
33,,resources/TCDvoip/Test_Set/ECHO/ref/R_09_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_09_ECHO_FG.wav,,,,9,,,2.833333333,2.958333333,0.153928811,TCDvoip,0.963086825,0.385314979,ECHO,68,,,,,,,0.5459685910556669,1.4725506509392936,1.8063589334487915
34,,resources/TCDvoip/Test_Set/ECHO/ref/R_09_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_09_ECHO_MK.wav,,,,9,,,3.166666667,2.958333333,0.153928811,TCDvoip,0.701964118,0.280844138,ECHO,76,,,,,,,0.6106221806145676,1.6100280892452887,1.9506030082702637
35,,resources/TCDvoip/Test_Set/ECHO/ref/R_09_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_09_ECHO_ML.wav,,,,9,,,2.875,2.958333333,0.153928811,TCDvoip,0.612372436,0.245,ECHO,69,,,,,,,0.6689715943118045,1.7347510672597113,1.899735450744629
36,,resources/TCDvoip/Test_Set/ECHO/ref/R_10_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_10_ECHO_FA.wav,,,,10,,,3.833333333,3.71875,0.158921783,TCDvoip,0.761386988,0.304618237,ECHO,92,,,,,,,0.49638714400354167,0.27691248649615324,2.769756555557251
37,,resources/TCDvoip/Test_Set/ECHO/ref/R_10_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_10_ECHO_FG.wav,,,,10,,,3.833333333,3.71875,0.158921783,TCDvoip,0.761386988,0.304618237,ECHO,92,,,,,,,0.5218851962765267,0.1544924246415292,3.022118091583252
38,,resources/TCDvoip/Test_Set/ECHO/ref/R_10_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_10_ECHO_MK.wav,,,,10,,,3.541666667,3.71875,0.158921783,TCDvoip,0.779027636,0.311675967,ECHO,85,,,,,,,0.5049835756567264,0.21032297474584538,3.0630171298980713
39,,resources/TCDvoip/Test_Set/ECHO/ref/R_10_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_10_ECHO_ML.wav,,,,10,,,3.666666667,3.71875,0.158921783,TCDvoip,0.916831342,0.366808932,ECHO,88,,,,,,,0.4827571249569502,0.22360929986501987,3.257448673248291
40,,resources/TCDvoip/Test_Set/ECHO/ref/R_11_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_11_ECHO_FA.wav,,,,11,,,3.125,3.145833333,0.159747928,TCDvoip,0.679673835,0.271926168,ECHO,75,,,,,,,0.7043280685105558,0.7859816347436588,2.160759449005127
41,,resources/TCDvoip/Test_Set/ECHO/ref/R_11_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_11_ECHO_FG.wav,,,,11,,,2.833333333,3.145833333,0.159747928,TCDvoip,0.868114732,0.347318228,ECHO,68,,,,,,,0.8070616130832765,0.43276834076566045,1.689854383468628
42,,resources/TCDvoip/Test_Set/ECHO/ref/R_11_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_11_ECHO_MK.wav,,,,11,,,3.5,3.145833333,0.159747928,TCDvoip,0.884651737,0.353934408,ECHO,84,,,,,,,0.7171913130308049,0.5411497853663709,1.8940305709838867
43,,resources/TCDvoip/Test_Set/ECHO/ref/R_11_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_11_ECHO_ML.wav,,,,11,,,3.125,3.145833333,0.159747928,TCDvoip,0.7974143,0.319032164,ECHO,75,,,,,,,0.7273148954619646,1.0496100404978268,2.0960819721221924
44,,resources/TCDvoip/Test_Set/ECHO/ref/R_12_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_12_ECHO_FA.wav,,,,12,,,2.375,2.552083333,0.158811305,TCDvoip,0.923721208,0.369565452,ECHO,57,,,,,,,0.7913028033244249,0.532068121338154,1.7066879272460938
45,,resources/TCDvoip/Test_Set/ECHO/ref/R_12_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_12_ECHO_FG.wav,,,,12,,,2.666666667,2.552083333,0.158811305,TCDvoip,0.816496581,0.326666667,ECHO,64,,,,,,,0.7487762914707354,0.48131892866188136,1.8103238344192505
46,,resources/TCDvoip/Test_Set/ECHO/ref/R_12_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_12_ECHO_MK.wav,,,,12,,,2.458333333,2.552083333,0.158811305,TCDvoip,0.721060009,0.288484086,ECHO,59,,,,,,,0.7545021783830392,0.7367196317251914,1.8017187118530273
47,,resources/TCDvoip/Test_Set/ECHO/ref/R_12_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_12_ECHO_ML.wav,,,,12,,,2.708333333,2.552083333,0.158811305,TCDvoip,0.750603622,0.300303993,ECHO,65,,,,,,,0.7732734622225772,0.5715615079181481,1.8666105270385742
48,,resources/TCDvoip/Test_Set/ECHO/ref/R_13_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_13_ECHO_FA.wav,,,,13,,,2.458333333,2.354166667,0.158313203,TCDvoip,0.721060009,0.288484086,ECHO,59,,,,,,,0.9030847976650564,1.054208617152042,1.3803075551986694
49,,resources/TCDvoip/Test_Set/ECHO/ref/R_13_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_13_ECHO_FG.wav,,,,13,,,2.291666667,2.354166667,0.158313203,TCDvoip,0.750603622,0.300303993,ECHO,55,,,,,,,0.8800280137207603,1.0067874045271494,1.3412671089172363
50,,resources/TCDvoip/Test_Set/ECHO/ref/R_13_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_13_ECHO_MK.wav,,,,13,,,2.291666667,2.354166667,0.158313203,TCDvoip,0.907896119,0.363234098,ECHO,55,,,,,,,0.9711188395525234,1.0371336317366917,1.5037994384765625
51,,resources/TCDvoip/Test_Set/ECHO/ref/R_13_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_13_ECHO_ML.wav,,,,13,,,2.375,2.354166667,0.158313203,TCDvoip,0.824225592,0.329758915,ECHO,57,,,,,,,0.8309761813207627,1.23916371379787,1.8518164157867432
52,,resources/TCDvoip/Test_Set/ECHO/ref/R_14_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_14_ECHO_FA.wav,,,,14,,,3.25,3.166666667,0.182900326,TCDvoip,0.896854406,0.358816493,ECHO,78,,,,,,,0.522357185779774,0.18512913561428687,2.4850027561187744
53,,resources/TCDvoip/Test_Set/ECHO/ref/R_14_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_14_ECHO_FG.wav,,,,14,,,2.958333333,3.166666667,0.182900326,TCDvoip,1.041702898,0.416767959,ECHO,71,,,,,,,0.5480434642217575,0.2099426133222969,2.7594492435455322
54,,resources/TCDvoip/Test_Set/ECHO/ref/R_14_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_14_ECHO_MK.wav,,,,14,,,3.125,3.166666667,0.182900326,TCDvoip,0.850191794,0.34014756,ECHO,75,,,,,,,0.4491576450377743,0.342281159197391,3.247013568878174
55,,resources/TCDvoip/Test_Set/ECHO/ref/R_14_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_14_ECHO_ML.wav,,,,14,,,3.333333333,3.166666667,0.182900326,TCDvoip,0.916831342,0.366808932,ECHO,80,,,,,,,0.48545460546110625,0.19899201233937874,2.905050277709961
56,,resources/TCDvoip/Test_Set/ECHO/ref/R_15_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_15_ECHO_FA.wav,,,,15,,,1.916666667,2.020833333,0.141574841,TCDvoip,0.717281502,0.286972368,ECHO,46,,,,,,,0.9517066974124226,1.2082660051609908,1.249987244606018
57,,resources/TCDvoip/Test_Set/ECHO/ref/R_15_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_15_ECHO_FG.wav,,,,15,,,2.041666667,2.020833333,0.141574841,TCDvoip,0.750603622,0.300303993,ECHO,49,,,,,,,0.9664525462788185,1.1969785026620727,1.378995656967163
58,,resources/TCDvoip/Test_Set/ECHO/ref/R_15_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_15_ECHO_MK.wav,,,,15,,,2.041666667,2.020833333,0.141574841,TCDvoip,0.624093546,0.249689421,ECHO,49,,,,,,,0.8931950564166132,1.5035466798412602,1.750450849533081
59,,resources/TCDvoip/Test_Set/ECHO/ref/R_15_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_15_ECHO_ML.wav,,,,15,,,2.083333333,2.020833333,0.141574841,TCDvoip,0.775531608,0.310277264,ECHO,50,,,,,,,0.9548223162719612,1.2696502339098719,1.6735069751739502
60,,resources/TCDvoip/Test_Set/ECHO/ref/R_16_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_16_ECHO_FA.wav,,,,16,,,1.5,1.395833333,0.130612928,TCDvoip,0.834057656,0.33369256,ECHO,36,,,,,,,0.9455369397779327,0.8837134802697298,1.2457420825958252
61,,resources/TCDvoip/Test_Set/ECHO/ref/R_16_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_16_ECHO_FG.wav,,,,16,,,1.333333333,1.395833333,0.130612928,TCDvoip,0.564659703,0.225910931,ECHO,32,,,,,,,0.9755512599785193,1.1766866239849672,1.3834794759750366
62,,resources/TCDvoip/Test_Set/ECHO/ref/R_16_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_16_ECHO_MK.wav,,,,16,,,1.333333333,1.395833333,0.130612928,TCDvoip,0.564659703,0.225910931,ECHO,32,,,,,,,0.979159972931138,0.956060961272093,1.5180010795593262
63,,resources/TCDvoip/Test_Set/ECHO/ref/R_16_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_16_ECHO_ML.wav,,,,16,,,1.416666667,1.395833333,0.130612928,TCDvoip,0.653862548,0.261599502,ECHO,34,,,,,,,1.1168027895388002,1.186855273333866,1.7305290699005127
64,,resources/TCDvoip/Test_Set/ECHO/ref/R_17_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_17_ECHO_FA.wav,,,,17,,,1.958333333,1.854166667,0.140454671,TCDvoip,0.624093546,0.249689421,ECHO,47,,,,,,,0.9419891143550561,0.9555225271131768,1.2838952541351318
65,,resources/TCDvoip/Test_Set/ECHO/ref/R_17_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_17_ECHO_FG.wav,,,,17,,,1.958333333,1.854166667,0.140454671,TCDvoip,0.806450444,0.322647375,ECHO,47,,,,,,,0.8321490210194257,0.9147290241330773,1.3448840379714966
66,,resources/TCDvoip/Test_Set/ECHO/ref/R_17_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_17_ECHO_MK.wav,,,,17,,,1.708333333,1.854166667,0.140454671,TCDvoip,0.690253052,0.276158736,ECHO,41,,,,,,,0.9131528064915163,1.1315946955350464,1.3370537757873535
67,,resources/TCDvoip/Test_Set/ECHO/ref/R_17_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_17_ECHO_ML.wav,,,,17,,,1.791666667,1.854166667,0.140454671,TCDvoip,0.721060009,0.288484086,ECHO,43,,,,,,,0.8933677426916087,1.0330050065248668,1.5309638977050781
68,,resources/TCDvoip/Test_Set/ECHO/ref/R_18_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_18_ECHO_FA.wav,,,,18,,,1.375,1.322916667,0.102362338,TCDvoip,0.494535355,0.197855349,ECHO,33,,,,,,,1.084455551418451,1.2829706422826246,1.0962674617767334
69,,resources/TCDvoip/Test_Set/ECHO/ref/R_18_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_18_ECHO_FG.wav,,,,18,,,1.291666667,1.322916667,0.102362338,TCDvoip,0.550032937,0.220059006,ECHO,31,,,,,,,1.0773805173474729,1.0785328090224708,1.2218999862670898
70,,resources/TCDvoip/Test_Set/ECHO/ref/R_18_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_18_ECHO_MK.wav,,,,18,,,1.291666667,1.322916667,0.102362338,TCDvoip,0.464305621,0.185760937,ECHO,31,,,,,,,1.1036651518474663,1.3212075379552357,1.1914381980895996
71,,resources/TCDvoip/Test_Set/ECHO/ref/R_18_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_18_ECHO_ML.wav,,,,18,,,1.333333333,1.322916667,0.102362338,TCDvoip,0.564659703,0.225910931,ECHO,32,,,,,,,1.196276858066681,1.3058972431364975,1.2116715908050537
72,,resources/TCDvoip/Test_Set/ECHO/ref/R_19_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_19_ECHO_FA.wav,,,,19,,,1.75,1.625,0.119232745,TCDvoip,0.607918759,0.243218158,ECHO,42,,,,,,,0.9897605315684053,1.3408631430113391,1.2437114715576172
73,,resources/TCDvoip/Test_Set/ECHO/ref/R_19_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_19_ECHO_FG.wav,,,,19,,,1.625,1.625,0.119232745,TCDvoip,0.575779245,0.230359675,ECHO,39,,,,,,,0.92965197020089,1.3183545342326408,1.330657958984375
74,,resources/TCDvoip/Test_Set/ECHO/ref/R_19_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_19_ECHO_MK.wav,,,,19,,,1.625,1.625,0.119232745,TCDvoip,0.646898957,0.258813486,ECHO,39,,,,,,,0.9641172262553612,1.412567897752798,1.3580080270767212
75,,resources/TCDvoip/Test_Set/ECHO/ref/R_19_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_19_ECHO_ML.wav,,,,19,,,1.5,1.625,0.119232745,TCDvoip,0.589767825,0.235956272,ECHO,36,,,,,,,0.9340980627607174,1.5200812101966505,1.5866929292678833
76,,resources/TCDvoip/Test_Set/ECHO/ref/R_20_ECHO_FA.wav,resources/TCDvoip/Test_Set/ECHO/C_20_ECHO_FA.wav,,,,20,,,1.125,1.177083333,0.081343659,TCDvoip,0.337831962,0.135160935,ECHO,27,,,,,,,1.2491971925884529,2.223926442957952,1.1603853702545166
77,,resources/TCDvoip/Test_Set/ECHO/ref/R_20_ECHO_FG.wav,resources/TCDvoip/Test_Set/ECHO/C_20_ECHO_FG.wav,,,,20,,,1.25,1.177083333,0.081343659,TCDvoip,0.531609533,0.212688109,ECHO,30,,,,,,,1.2186414791837592,2.396497814020751,1.394688606262207
78,,resources/TCDvoip/Test_Set/ECHO/ref/R_20_ECHO_MK.wav,resources/TCDvoip/Test_Set/ECHO/C_20_ECHO_MK.wav,,,,20,,,1.125,1.177083333,0.081343659,TCDvoip,0.337831962,0.135160935,ECHO,27,,,,,,,1.2765454692980485,2.253534013540447,1.1506640911102295
79,,resources/TCDvoip/Test_Set/ECHO/ref/R_20_ECHO_ML.wav,resources/TCDvoip/Test_Set/ECHO/C_20_ECHO_ML.wav,,,,20,,,1.208333333,1.177083333,0.081343659,TCDvoip,0.414851117,0.165975014,ECHO,29,,,,,,,1.310259956302611,2.3681612601998805,1.1180453300476074
80,,resources/TCDvoip/Test_Set/CHOP/ref/R_01_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_01_CHOP_FA.wav,,,,1,,,4.541666667,4.614583333,0.098161052,TCDvoip,0.508977378,0.203633361,CHOP,109,,,,,,,0.0,0.0,4.643888473510742
81,,resources/TCDvoip/Test_Set/CHOP/ref/R_01_CHOP_FG.wav,resources/TCDvoip/Test_Set/CHOP/C_01_CHOP_FG.wav,,,,1,,,4.875,4.614583333,0.098161052,TCDvoip,0.337831962,0.135160935,CHOP,117,,,,,,,0.0,0.0,4.643888473510742
82,,resources/TCDvoip/Test_Set/CHOP/ref/R_01_CHOP_MK.wav,resources/TCDvoip/Test_Set/CHOP/C_01_CHOP_MK.wav,,,,1,,,4.708333333,4.614583333,0.098161052,TCDvoip,0.550032937,0.220059006,CHOP,113,,,,,,,0.0,0.0,4.643888473510742
83,,resources/TCDvoip/Test_Set/CHOP/ref/R_01_CHOP_ML.wav,resources/TCDvoip/Test_Set/CHOP/C_01_CHOP_ML.wav,,,,1,,,4.333333333,4.614583333,0.098161052,TCDvoip,0.564659703,0.225910931,CHOP,104,,,,,,,0.0,0.0,4.643888473510742
84,,resources/TCDvoip/Test_Set/CHOP/ref/R_02_CHOP_FA.wav,resources/TCDvoip/Test_Set/CHOP/C_02_CHOP_FA.wav,,,,2,,,4.541666667,4.572916667,0.109326788,TCDvoip,0.65800533,0.26325696,CHOP,109,,,,,,,0.2450905845693485,0.8368886702455722,4.296640872955322
